Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,cluster,sample_type
91661,78lgmZwycJ3nzsdgmPPGNx,Led Zeppelin,Led Zeppelin III (Remaster),Immigrant Song - Remaster,78,146250,False,0.5725888324873095,0.932,11,0.7299446941531176,1,0.05740932642487047,0.013052208835341365,0.169,0.349,0.622110552763819,0.4640509179363279,4,rock,8.0,seed_genre
91239,71BwuaJ5VjGx9EJdrc9OX2,The Killers;Ryan Pardey,Home For Christmas 2022,Don't Shoot Me Santa,0,245106,False,0.5969543147208121,0.847,8,0.8391506205722952,1,0.07305699481865285,0.060341365461847395,0.0,0.307,0.6653266331658291,0.49324080009204013,4,rock,8.0,seed_genre
91364,1HLxLjywxg7Pyn0w6MxHjC,Vance Joy,20's Rock,Catalonia,0,218306,False,0.4050761421319797,0.801,4,0.8303830716016498,0,0.056373056994818656,0.321285140562249,0.0,0.308,0.6994974874371859,0.8209325641404928,4,rock,8.0,seed_genre
91753,3kxkjirben9RVm9NqYa6rm,Phantogram;Future Islands,Black Out Days (Future Islands Remix),Black Out Days - Future Islands Remix,75,248346,False,0.4842639593908629,0.483,4,0.742060189038714,0,0.037720207253886015,0.0027108433734939763,0.783,0.156,0.1236180904522613,0.698625971763391,4,rock,9.0,seed_genre
91244,7GEQkaJPZmph6xtzXFNWxn,The Killers,Alternative Christmas 2022,Joy Ride - Night Version,0,436413,False,0.6761421319796954,0.935,0,0.8317703420083975,1,0.0461139896373057,0.0028614457831325304,0.781,0.352,0.693467336683417,0.4889592886609799,4,rock,9.0,seed_genre
91297,4Pqw6z0vsDvGeuxFmSorBN,The Police,Anthems for Witches 2022,Behind My Camel - Remastered 2003,0,173600,False,0.5167512690355329,0.326,0,0.7387862308787895,0,0.026321243523316065,0.062048192771084344,0.805,0.293,0.2301507537688442,0.356774813865194,4,rock,9.0,seed_genre
91142,0zkArhVIqihmqoj00hM56j,Fleetwood Mac,OK Boomers - Top Tunes,Tusk - 2018 Remaster,1,218866,False,0.6203045685279187,0.786,9,0.6968721676562528,0,0.08715025906735752,0.2279116465863454,0.836,0.168,0.921608040201005,0.7427847081833572,4,rock,9.0,seed_genre
91468,1gVKw1G0tDBCLvZqTpeSg5,Zoé,Alternativo diferente latino,SKR,0,318000,False,0.5289340101522843,0.679,11,0.7929082736807058,0,0.030155440414507777,0.4839357429718876,0.921,0.0928,0.2080402010050251,0.3820981871373864,4,rock,9.0,seed_genre
91291,7l0RDBx1upgIHwwMSRunGE,The Police,Halloween Songs | Witches Hour,Behind My Camel - Remastered 2003,1,173600,False,0.5167512690355329,0.326,0,0.7387862308787895,0,0.026321243523316065,0.062048192771084344,0.805,0.293,0.2301507537688442,0.356774813865194,4,rock,9.0,seed_genre
91786,0P9Kg7MUJ8ygcKSOPh1LfJ,Queens of the Stone Age,Halloween Party 2022,Burn The Witch,0,217213,False,0.4588832487309645,0.819,2,0.834896324658269,1,0.08943005181347151,0.1757028112449799,0.69,0.224,0.4251256281407035,0.5121747777065562,4,rock,9.0,seed_genre
91293,5jdwRmRqpnzFpjz3IVNFDl,The Police,Spooky Scary Season,Behind My Camel - Remastered 2003,0,173600,False,0.5167512690355329,0.326,0,0.7387862308787895,0,0.026321243523316065,0.062048192771084344,0.805,0.293,0.2301507537688442,0.356774813865194,4,rock,9.0,seed_genre
2796,6bs88I4enbCiWZIeD5QQ5E,Enjambre,Daltónico,Eliza Mi Hortaliza,46,237475,False,0.3705583756345177,0.851,11,0.8512106246416218,1,0.049119170984455965,0.2700803212851406,1.15e-05,0.0805,0.48341708542713563,0.7931890274970005,4,alt-rock,,seed_genre
38811,4WbOSFjZX7uPIYZS0dpl1s,Hockey Dad,In This State,In This State,26,182730,False,0.3126903553299492,0.928,5,0.8408523389379057,0,0.07440414507772022,0.001395582329317269,1.1e-05,0.232,0.3557788944723618,0.6659763653994708,4,garage,,seed_genre
2717,5w6B0sAH7XauCvMOAtplQj,Barns Courtney,The Attractions Of Youth,Fire,65,197520,False,0.5563451776649746,0.64,10,0.7999186134694707,0,0.0317098445595855,0.21084337349397592,0.000328,0.08,0.39396984924623113,0.4451046135134691,4,alt-rock,,seed_genre
79054,1Nj2oBISdFDSF8eDuXcALz,OneRepublic;Logic,13 Reasons Why (Season 2),Start Again (feat. Logic),62,165626,False,0.5725888324873095,0.722,1,0.8127739859053326,0,0.1284974093264249,0.16265060240963858,0.0,0.0931,0.27738693467336684,0.4071257170093519,4,piano,,seed_genre
3629,24cUJMEiMkGfdhTgt2ZUgV,Halestorm,Rock - Best of 2022,The Steeple,4,207445,False,0.4365482233502538,0.981,5,0.8619943399367404,1,0.07709844559585492,0.00014056224899598393,5.45e-06,0.287,0.5879396984924622,0.6451440593001659,4,alternative,,seed_genre
2189,41f2eGe9sdVQ56ZjRRrowP,Marilyn Manson,Rock & Halloween,Sweet Dreams (Are Made Of This),2,293293,False,0.22436548223350253,0.664,0,0.8192109205926419,0,0.03927461139896374,0.00391566265060241,0.657,0.239,0.10150753768844221,0.7644429104416285,4,alt-rock,,seed_genre
3159,5KqmpRieVH3WGO1D9kcVzQ,GAYLE,Pop Hits Now,ur just horny,0,178787,True,0.5370558375634518,0.897,1,0.8289958011949021,0,0.07523316062176166,0.22188755020080322,0.0,0.0399,0.8894472361809045,0.740093355028516,4,alternative,,seed_genre
3046,3CKJz2XmcRBskVxbN3pit2,Slipknot,Metal,Duality,0,252613,False,0.3593908629441624,0.982,4,0.8602001368773468,0,0.1740932642487047,0.00023795180722891565,0.000301,0.204,0.19497487437185929,0.5908239238696317,4,alternative,,seed_genre
79155,0yccHAlypw9zM9Pf33lLjd,Milo Edale,Returning,Returning,66,140250,False,0.33908629441624366,0.0203,7,0.3175369476351664,0,0.033678756476683946,0.996987951807229,0.919,0.0917,0.3527638190954773,0.3632135167562415,4,piano,,seed_genre
38442,0pcMryjkcJE7FDLX463c24,Cash Savage and the Last Drinks,One of Us,Rat-a-tat-tat,30,273473,False,0.43553299492385783,0.771,11,0.8191184358988587,0,0.03243523316062177,0.002058232931726908,0.00312,0.182,0.708542713567839,0.37381868086714987,4,garage,,seed_genre
2133,5zGtItgkDE0pUB1WbSe3Po,Andrés Calamaro;Vicentico,Pañuelos al viento,Tuyo Siempre,1,171978,False,0.7167512690355329,0.525,4,0.7519375543347575,0,0.030880829015544044,0.6847389558232932,9.34e-05,0.175,0.7336683417085427,0.36957825879723216,4,alt-rock,,seed_genre
3904,3VgCXhYG94j4EXJWhgm1mQ,Moliy,Honey Doom,Body on fire,7,171764,False,0.5045685279187817,0.609,7,0.7555444573923015,0,0.062176165803108814,0.1495983935742972,0.0128,0.205,0.7346733668341707,0.572744604966882,5,alternative,,seed_genre
91183,0AaMtTZacW7mz4QoSL0jSr,Panic! At The Disco,Your Perfect Soundtrack,Don't Let the Light Go Out,1,229517,False,0.499492385786802,0.59,4,0.8415922164881712,0,0.03243523316062177,0.0010943775100401608,0.0023,0.271,0.17989949748743717,0.483362917673356,4,rock,,seed_genre
38358,7wZc7nmPQIoJ4xTW0iJcAd,Reignwolf,Hear Me Out,Keeper,59,186992,False,0.28121827411167516,0.838,8,0.78238351552818,1,0.1740932642487047,0.04708835341365462,7.81e-06,0.152,0.22814070351758792,0.5500345150633598,4,garage,,seed_genre
2184,0ttfJZcKq7E7NcIldlogbn,Marilyn Manson,Twisted Halloween Hits,The Beautiful People,0,222773,True,0.6182741116751268,0.948,9,0.8248339899746591,1,0.11709844559585494,0.004056224899598394,0.0978,0.042,0.7899497487437186,0.5918388310898542,4,alt-rock,,seed_genre
38234,5eyTC5GZzpzlN7YRO9AoPf,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",The View From The Afternoon,63,222946,False,0.3928934010152284,0.922,9,0.8201357675304737,0,0.06984455958549224,0.004889558232931727,0.0,0.187,0.41909547738693465,0.6018687441447661,4,garage,,seed_genre
2150,7brQHA2CgQpcMBiOlfiXYb,The Neighbourhood,I Love You.,Afraid,77,251186,True,0.47106598984771575,0.701,6,0.8108688012133991,0,0.04259067357512954,0.008955823293172693,0.309,0.335,0.35778894472361805,0.34513419785349175,4,alt-rock,,seed_genre
79481,5phqPWGuBctKI3eNxsJvaN,BigRicePiano,Stories in the Rain,A Bitter Rain,49,230639,False,0.3614213197969543,0.0217,10,0.3202744945711484,0,0.058860103626943015,0.9949799196787149,0.864,0.264,0.18391959798994972,0.7137879460250153,3,piano,,seed_genre
79977,7N02vK6QmHRiMVa6oy3HUA,Stanton Lanier,Open Spaces,Spirit of Grace,28,224840,False,0.38274111675126904,0.19,6,0.5198194698777352,1,0.05720207253886011,0.9929718875502008,0.887,0.0965,0.1738693467336683,0.48008809559028975,4,piano,,seed_genre
38610,5RvxdCaZN1ojiYuqv3WEeO,Sisyfuss,You'll Find It in the End,Cleric Girl,55,131422,False,0.4913705583756345,0.906,7,0.891570945008601,1,0.028393782383419695,0.07409638554216869,0.492,0.106,0.8482412060301506,0.39010650362408167,4,garage,,seed_genre
3373,6yC6LOELouHw65S50uUm00,Bella Poarch,It's You - Fresh Hits,Living Hell,1,174002,False,0.7401015228426395,0.551,0,0.7878956032776575,0,0.05803108808290156,0.6004016064257028,0.0,0.176,0.31356783919597986,0.5096888713574281,4,alternative,,seed_genre
3123,0LvONfXemxF8eUKovfhZdH,Skillet,Metal,Feel Invincible,0,229933,False,0.6121827411167512,0.886,5,0.8463089358711132,0,0.0867357512953368,0.00045180722891566266,0.0,0.26,0.3969849246231156,0.5178368916720083,4,alternative,,seed_genre
79301,7ddJJFmXZ3984IbVEKinp5,Secondhand Serenade,Awake,Your Call,57,222320,False,0.6,0.239,7,0.6952629339844255,1,0.02683937823834197,0.7771084337349399,0.0,0.127,0.3477386934673366,0.3653624903440001,4,piano,,seed_genre
38638,7eol1PkEpR61IjfCN9SmWh,The Growlers,Gilded Pleasures,Pretend I'm Gay,26,190378,False,0.3979695431472081,0.716,6,0.7884135175628433,1,0.03419689119170985,0.3343373493975904,0.0,0.374,0.7306532663316582,0.3257728908830926,4,garage,,seed_genre
38332,6lpkFlbyl4O5zt4XIyGqn0,Guantanamo Baywatch,Desert Center,Blame Myself,30,232880,False,0.34213197969543147,0.624,1,0.8120341083550672,1,0.030777202072538864,0.029819277108433736,0.0,0.143,0.22713567839195978,0.3805573360945384,4,garage,,seed_genre
79879,4GSiy5JzJoWJ9GgMnroiLE,Skylar Grey,The Buried Sessions of Skylar Grey,Love The Way You Lie - Part III (Original Demo),48,249933,False,0.6131979695431472,0.239,10,0.6987588554094297,1,0.034818652849740936,0.9046184738955824,0.0,0.0724,0.2522613065326633,0.341049915355916,4,piano,,seed_genre
38124,2hmHlBM0kPBm17Y7nVIW9f,Arctic Monkeys,Humbug,My Propeller,63,205746,False,0.42131979695431465,0.657,9,0.791169561437582,0,0.0305699481865285,0.05220883534136546,0.0552,0.233,0.693467336683417,0.4756175730979734,4,garage,,seed_genre
3853,07VBqWH6NG8L2ad3l84UKk,The Neighbourhood,Wiped Out!,R.I.P. 2 My Youth,69,205280,False,0.35837563451776644,0.686,7,0.8106653348870761,0,0.05533678756476685,0.002168674698795181,0.0,0.123,0.1778894472361809,0.3881711947142646,4,alternative,,seed_genre
2720,2VSbEXqs6NbNiZSTcHlIDR,Creed,Weathered,My Sacrifice,71,294600,False,0.3248730964467005,0.88,2,0.8045428481586296,1,0.052227979274611404,0.00010140562248995984,4.31e-06,0.076,0.25829145728643216,0.6013386913860262,4,alt-rock,,seed_genre
91684,59FGt0bmYHJjRBhYEmJTx3,Rod Stewart;Michael Bublé,Rockin' Around The Christmas Tree 2022,Winter Wonderland,0,143226,False,0.6944162436548224,0.491,0,0.7745778073728797,1,0.03740932642487047,0.7128514056224899,0.0,0.144,0.40201005025125625,0.4845093108492349,4,rock,,seed_genre
70799,6PfK0jvFrTeS98QhNVJaG2,Zhang Qing Fang;優客李林,張清芳 25th 那些你最喜歡的歌,出嫁,22,271853,False,0.6598984771573604,0.5,0,0.7556369420860847,1,0.031398963730569954,0.5261044176706828,2.88e-06,0.298,0.31356783919597986,0.49481452262380227,4,mandopop,1.0,other_genre
7992,3YuQ4JqcmaEkVAlTiy7b6B,Flatt & Scruggs,Changin' Times,"Don't Think Twice, It's Alright",20,200040,False,0.649746192893401,0.367,4,0.616928398350073,1,0.0305699481865285,0.4738955823293173,1.17e-05,0.218,0.7457286432160803,0.44244613184754206,4,bluegrass,6.0,other_genre
89482,1JnPImcRMLyzAQhIVSEGwW,Kevin Roldan;Bryant Myers;Lyanno,Halloween con perreito,Hasta Abajo,0,229826,False,0.7248730964467004,0.671,5,0.821486044059708,1,0.3751295336787565,0.2931726907630522,0.0,0.325,0.6442211055276381,0.6973973998652269,4,reggaeton,5.0,other_genre
94203,5wsqhvKx31o349iNOcMIYb,HXGO,Ukulele,Ukulele,36,118153,False,0.8517766497461928,0.328,9,0.7375839298596082,1,0.046735751295336796,0.858433734939759,2.77e-06,0.12,0.6321608040201004,0.5335864437979719,4,sad,9.0,other_genre
75915,4OGTt5ts1GZUA4wPUkD5oM,Gregorian,Masters of Chant X: The Final Chapter (Tour Edition),Song to the Siren,20,227000,False,0.4050761421319797,0.439,11,0.7468693931154393,1,0.029533678756476688,0.4959839357429719,0.000254,0.13,0.12562814070351758,0.5454735959765297,4,new-age,5.0,other_genre
10272,6lxMmFyXLxgLbxNpJ5Lmt6,The Chemical Brothers;Sasha,Out Of Control,Out Of Control - Sasha Remix,16,438533,False,0.6609137055837563,0.96,0,0.805541682851488,1,0.04632124352331606,0.00018473895582329317,0.802,0.965,0.8100502512562814,0.5423261509130056,4,breakbeat,6.0,other_genre
87483,7asucfVh7xocyQ5b4ay1nR,Biquini Cavadão,Ao Vivo,Quanto Tempo Demora um Mês,44,184120,False,0.5167512690355329,0.674,6,0.7796829624697112,1,0.039689119170984465,0.2540160642570281,0.0,0.732,0.15979899497487435,0.3084413983531384,4,r-n-b,7.0,other_genre
99469,62UEqfAXpFJOLC66EqM7ji,Lyn Lapid,Autumn Vibe,In My Mind,0,162800,False,0.6639593908629442,0.382,2,0.6979079962266244,0,0.05647668393782384,0.7399598393574297,0.00041,0.356,0.2904522613065326,0.5585276860115379,3,singer-songwriter,0.0,other_genre
72814,2g3erkcUse49xvnHuPyVTq,Spiritbox,Eternal Blue,Eternal Blue,13,239706,False,0.2598984771573604,0.92,6,0.8252779165048184,0,0.0778238341968912,0.0003323293172690763,0.000352,0.457,0.2904522613065326,0.5124130960011833,4,metalcore,1.0,other_genre
35484,6mLHDDBbPFX0SU2KbVEBsv,Pablo,É Só Dizer Que Sim,Trapos e Farrapos,41,209880,False,0.6913705583756345,0.658,11,0.811738157334961,1,0.03761658031088083,0.4748995983935743,0.0,0.459,0.6301507537688442,0.5415659977318672,4,forro,4.0,other_genre
42894,1FQn5MpCbCGRck8jntrQhC,Full Of Hell,Roots of Earth Are Consuming My Home,The White Mare,13,110573,False,0.16040609137055836,0.843,4,0.8278674879307474,1,0.2269430051813472,0.015863453815261046,0.7,0.332,0.033668341708542715,0.2538336373946058,3,grindcore,8.0,other_genre
15705,1n4uibGrRI6HxVXlDFF30Y,Kid Travis,Strawberry Skies,Atomic Ever After,45,183139,False,0.7593908629441624,0.356,6,0.6669626176867728,1,0.18238341968911917,0.20582329317269077,0.0,0.0917,0.5929648241206029,0.565558075703039,4,chill,9.0,other_genre
49055,76e9eoJxKRoQhutO5CvDqX,Brennan Heart;Wildstylez,WKND!,WKND!,62,235200,False,0.4304568527918781,0.908,7,0.8339899746591939,0,0.24352331606217617,0.0029819277108433734,0.00106,0.0788,0.07708542713567838,0.30839620005588153,3,hardstyle,7.0,other_genre
98504,6eJ0qhctR7doDBkS9SL9cy,Andrew Lloyd Webber;Emmy Rossum;Patrick Wilson,The Phantom Of The Opera (Original Motion Picture Soundtrack),Think Of Me - From 'The Phantom Of The Opera' Motion Picture,56,220826,False,0.3543147208121827,0.101,3,0.5406100290401938,1,0.040103626943005184,0.9467871485943775,0.0,0.0798,0.307537688442211,0.41441496967605146,3,show-tunes,8.0,other_genre
62731,2sCZPAARC8MU3wZZwnIW2N,Mr.Children,[(an imitation) blood orange],かぞえうた,37,282080,False,0.33705583756345175,0.563,10,0.7797569502247377,1,0.0317098445595855,0.15261044176706828,9.31e-06,0.122,0.4331658291457286,0.5613381983136926,4,j-pop,6.0,other_genre
102314,5DWEL5TPHgaLaUUh26K1Wc,Vismay Patel,Main Toh Chala,Main Toh Chala,42,198000,False,0.6050761421319796,0.259,1,0.6891589441947357,0,0.1139896373056995,0.6285140562248996,2.42e-05,0.053,0.4402010050251256,0.3892641717206581,4,songwriter,3.0,other_genre
11471,0vZ97gHhemKm6c64hTfJNA,The Beatles,Magical Mystery Tour (Remastered),"Hello, Goodbye - Remastered 2009",63,208840,False,0.48629441624365477,0.733,0,0.7542681686180936,1,0.02652849740932643,0.3072289156626506,2.4e-05,0.414,0.8100502512562814,0.40804611869894647,4,british,6.0,other_genre
51118,1TRgZ55GFCKSbrTb62rmra,Jass Manak;DIVINE,No Competition,No Competition,67,205500,False,0.8812182741116751,0.635,10,0.7986793185727761,0,0.2352331606217617,0.16465863453815263,0.0,0.0898,0.6241206030150753,0.3698823200696876,4,hip-hop,5.0,other_genre
23490,7vVsRUOFWmT0bNwo4AIJjx,Maceo Plex;Gabriel Ananda,"Armada Deep House Selection, Vol. 6 (The Finest Deep House Tunes)",Solitary Daze - Radio Edit,53,230400,False,0.42030456852791875,0.841,3,0.7102824482548138,0,0.055440414507772026,0.05311244979919679,0.9,0.134,0.33266331658291454,0.5136293410910047,4,deep-house,8.0,other_genre
36315,6shJxx7eKRWokBUlh4sZjv,P.A.V,Todaiji Temple,Todaiji Temple,48,152631,False,0.7593908629441624,0.612,9,0.7409318757745592,0,0.0366839378238342,0.20481927710843373,0.541,0.109,0.07678391959798994,0.4683077757507026,4,french,4.0,other_genre
62033,5JG7sDluJPAh8zcW2JuxvS,Norah Jones,REGNIG DAG,I Think It's Going To Rain Today - Live,5,184066,False,0.4680203045685279,0.0825,3,0.6857555074635147,1,0.049119170984455965,0.9879518072289157,3.06e-05,0.704,0.19497487437185929,0.42789638906694283,3,j-pop,8.0,other_genre
39052,0U5Zq7fyxNUdTG731F4Vzw,Zedd;Hayley Williams,Almorzando solo,Stay The Night,0,217346,False,0.6040609137055837,0.738,8,0.858664890960546,1,0.04248704663212436,0.10742971887550201,0.0,0.0947,0.46331658291457284,0.5257548115641898,4,german,2.0,other_genre
37422,0Sx5UZn7jHCNYypi6IDGGg,Dj Victor;DJ BOY;Mc Kadu;MC Joãozinho VT;Mc Ruzika;MC V7;Mc Dimenor Dr;MC Leozinho ZS,SET Dj Victor & Dj Boy,SET Dj Victor & Dj Boy,48,386341,False,0.8213197969543147,0.611,11,0.864805874627749,0,0.11295336787564768,0.6867469879518073,0.0,0.0694,0.8190954773869346,0.6738490869943954,4,funk,9.0,other_genre
35628,2wI3CUpzB6cgudizMFdpei,Bonde do Brasil,Grandes Sucessos,Amor Infinito,39,173035,False,0.7218274111675126,0.623,11,0.7598542441225976,1,0.042279792746114,0.6716867469879518,0.0,0.0667,0.7065326633165828,0.6084389329914698,4,forro,3.0,other_genre
28705,4aPtouX0iuYfYs2hnuISTd,Fairlane;Kala,V,Intro (Save Me),0,111200,False,0.5329949238578681,0.714,7,0.8102399052956735,1,0.05398963730569949,0.178714859437751,0.0815,0.528,0.4582914572864321,0.6167965090478773,4,dub,5.0,other_genre
78676,095fS1xLm1adrvo1TSt5D2,Asphalt Anton,Morgenrot,Morgenrot,26,157846,False,0.6730964467005076,0.898,7,0.8593492776945415,1,0.1284974093264249,0.053614457831325305,0.0,0.259,0.3688442211055276,0.5753496704633236,4,party,2.0,other_genre
10856,01chLuyt3rNktc3lRXPfZR,Suga7,Playboy,Playboy,10,305464,True,0.6852791878172589,0.835,4,0.8423135970996799,0,0.04487046632124353,0.0003032128514056225,0.333,0.535,0.1316582914572864,0.5423877849547195,4,breakbeat,8.0,other_genre
76621,6IVKiq8Xxhvg03MUtu5smv,Epica,Omega,The Skeleton Key,51,306346,False,0.49340101522842633,0.75,0,0.7638125890165177,0,0.056373056994818656,0.014156626506024096,0.00139,0.104,0.2301507537688442,0.5833292243972191,4,opera,7.0,other_genre
9014,0bMAWV9DDN2fllpvCtpzWl,Jefferson & Suellen,Vem Me Buscar (Ao Vivo),Vem Me Buscar - Ao Vivo,58,418698,False,0.42944162436548217,0.74,3,0.8179716256959473,0,0.03564766839378239,0.02068273092369478,0.0,0.523,0.16683417085427135,0.5584290715447956,4,brazil,0.0,other_genre
74736,1voq70uyXy4i3S1oJP48Hs,Rita Lee;Roberto De Carvalho,Babilônia,Jardins Da Babilônia,41,190960,False,0.6274111675126903,0.701,0,0.6959658176571777,1,0.06331606217616581,0.07228915662650602,0.0,0.0627,0.893467336683417,0.511352990483704,4,mpb,4.0,other_genre
102004,7uhINGViZPygI2AljxO8KN,Prateek Kuhad,cold/mess,cold/mess,61,281218,False,0.5167512690355329,0.477,11,0.7946284889850729,1,0.02715025906735752,0.3102409638554217,0.0168,0.158,0.2844221105527638,0.6000320497016912,3,songwriter,2.0,other_genre
106802,5gy1d0PEF54jVz5Xyuq7m9,Ooyy,Faded,Faded,40,190518,False,0.6172588832487309,0.719,5,0.7588369124909826,0,0.03875647668393783,0.0006355421686746988,0.462,0.168,0.38291457286432157,0.6078554640632448,4,swedish,5.0,other_genre
31127,6OdmU38bVJaVBBeIkso4Wu,Alok;Bastille,EDM Gaming Music Autumn/Winter 2022,Run Into Trouble,0,182564,False,0.6304568527918781,0.885,6,0.8312154338456985,1,0.04300518134715026,0.2660642570281125,0.0,0.0719,0.41306532663316575,0.48083181302697103,4,electro,8.0,other_genre
112724,5Uegjzqb73WmTpGEbroA9D,Gece Yolcuları,Gece Yolculari,Olum de Var,38,287253,False,0.44060913705583754,0.568,9,0.7941290716386438,0,0.02994818652849741,0.00570281124497992,0.0,0.0999,0.41507537688442203,0.5341288233650543,4,turkish,2.0,other_genre
52640,3fxmEuEcEz1ANQAvlJjgRa,George Jones;Johnny Paycheck,The Essential Johnny Paycheck,You Can Have Her,11,192013,False,0.7126903553299492,0.422,5,0.6907311839890498,1,0.08984455958549224,0.5913654618473896,2.15e-05,0.637,0.7025125628140703,0.31645382377594794,4,honky-tonk,7.0,other_genre
7150,53KH5aEFGi0PMlwAvpCT5t,Rob Scallon,Rob Scallon,Rain,47,125027,False,0.6883248730964467,0.468,5,0.6671105931968259,1,0.038963730569948195,0.9698795180722892,0.891,0.108,0.7567839195979899,0.5061634041713919,4,bluegrass,1.0,other_genre
99794,0i8hZtitr0g39rmvb24KJW,Madeline The Person,Give You Love - Cozy Hits,Why I Broke Up with You,0,163240,False,0.6284263959390862,0.469,10,0.7795349869596582,1,0.038652849740932645,0.8002008032128515,5.55e-05,0.103,0.5276381909547738,0.3191081965057607,4,singer-songwriter,8.0,other_genre
81469,5ktc8d1y2Gd0ug5OpNm6Ia,David Guetta;Bebe Rexha,I'm Blue - Hits of 2022,I'm Good (Blue),13,175238,True,0.5695431472081218,0.965,7,0.8482326175018033,0,0.035544041450777206,0.003845381526104418,7.07e-06,0.371,0.30552763819095474,0.5261081800700163,4,pop,0.0,other_genre
111158,2j2xHXHZgMf5o8SRpIEjVQ,Röyksopp;ARTBAT,What Else Is There? (ARTBAT Remix),What Else Is There? - ARTBAT Remix,44,474825,False,0.7228426395939086,0.51,1,0.7091541349906589,0,0.03606217616580311,0.025502008032128515,0.231,0.111,0.040904522613065326,0.5095204049767434,4,trip-hop,7.0,other_genre
59951,4lhhonvaGYfA6BlME2gX8j,Farzad Golpayegani,Nine,No Remorse,4,355854,False,0.4852791878172588,0.89,4,0.7419307104674175,1,0.052227979274611404,0.12951807228915663,0.0168,0.303,0.5889447236180904,0.3944373222885131,4,iranian,2.0,other_genre
84324,4dAN7KcWCWx5jV6dpwtfvN,"Crosby, Stills & Nash",CSN,Just a Song Before I Go,62,133960,False,0.6812182741116751,0.233,11,0.5831714851192127,0,0.039170984455958555,0.8785140562248996,0.00016,0.12,0.4884422110552763,0.44403218118764687,4,psych-rock,2.0,other_genre
12726,7wL87unK7Vi96HM0I5vgB0,Faye Wong,王菲2001,流年,40,276973,False,0.6263959390862943,0.553,10,0.7668645839113626,0,0.027979274611398968,0.5933734939759037,2.81e-05,0.237,0.20703517587939696,0.4598721299081242,4,cantopop,1.0,other_genre
63371,6sVs3a15BV6Kc2ayZ6H6sC,KIRINJI,J-Pop 輕旅行,クレイジー・サマー,0,305973,False,0.4913705583756345,0.438,7,0.7545641196381998,1,0.024663212435233166,0.5481927710843374,0.0159,0.152,0.31557788944723614,0.6408913104219055,4,j-rock,8.0,other_genre
75220,0Gzd1UabsES0A1Mml68SaV,Yanni,The Dream Concert: Live from the Great Pyramids of Egypt,Felitsa (Live),38,291133,False,0.2548223350253807,0.39,2,0.7205112553872334,0,0.03181347150259068,0.8855421686746988,0.143,0.932,0.05698492462311557,0.344382262544582,4,new-age,7.0,other_genre
50728,3LmG3yaSFHKB4rGtTWScQS,Stam1na,Taival,"Metsästäjä, II Ero",21,147320,False,0.44670050761421315,0.555,9,0.7575421267780181,0,0.03720207253886011,0.12349397590361447,0.342,0.113,0.04221105527638191,0.6078102657659878,3,heavy-metal,9.0,other_genre
90146,2zlpPaYrmjkJavxPBIFmJq,Connie Francis,Christmas Only: The Timeless Classic Collection,I'll Be Home for Christmas,0,206440,False,0.25177664974619285,0.218,8,0.743280986996652,1,0.033678756476683946,0.8032128514056226,9.49e-05,0.176,0.20301507537688443,0.3452204855118912,4,rock-n-roll,6.0,other_genre
24940,0S6SYhqNVAq4xKZRSGLMkb,Drexciya,Journey of the Deep Sea Dweller II,Journey Home,7,291205,False,0.7614213197969543,0.676,1,0.716719382942123,1,0.04829015544041452,0.0005351405622489961,0.883,0.0556,0.9477386934673365,0.5328838157224332,4,detroit-techno,0.0,other_genre
33767,0ZodhAcRJFd0AqfiRdiuAP,iamjakehill,Die a King,Die a King,45,169061,True,0.6416243654822334,0.946,0,0.8646763960564525,0,0.2870466321243524,0.1927710843373494,0.0,0.495,0.3256281407035176,0.513867659385632,3,emo,9.0,other_genre
32583,1gGL2lAIJIG4POcgcBaEl1,Bluszcz,Kumpel,Kumpel,37,161899,False,0.6802030456852792,0.688,5,0.7830494053234189,1,0.07492227979274613,0.25502008032128515,0.000397,0.0934,0.5195979899497487,0.5506303107999277,4,electronic,9.0,other_genre
56860,2sS1DcNGSsG34Ccua98Q4t,Tai Verdes,HDTV,LAst dAy oN EaRTh,59,172773,False,0.5076142131979695,0.552,5,0.80833472060374,1,0.2300518134715026,0.3242971887550201,4.97e-05,0.221,0.33768844221105526,0.34489587955886464,4,indie-pop,0.0,other_genre
34944,5ptYpv8z1HK7hWOswwVrsY,Abel Pintos,El Amor en Mi Vida,Abrazándonos,44,225798,False,0.7045685279187817,0.611,0,0.7837707859349277,1,0.03678756476683938,0.5763052208835341,0.0,0.11,0.6231155778894472,0.4721866114425653,4,folk,1.0,other_genre
45959,2hoiJKR4E7dxzyaVXzT0j0,Joe Satriani,Is There Love In Space?,Just Look Up,32,290680,False,0.631472081218274,0.622,4,0.8116086787636645,1,0.022901554404145083,0.16164658634538154,0.476,0.128,0.35879396984924616,0.3617630623079073,4,guitar,3.0,other_genre
86931,7L3HM9vm4n3Hy3GpkorAPh,Tianastacia,Crianca Louca,Sanatório,38,239840,False,0.46903553299492384,0.856,9,0.7885614930728964,1,0.039896373056994824,0.023293172690763052,4.05e-05,0.223,0.7557788944723618,0.37622240849399274,4,punk,3.0,other_genre
